prompt,question_id,split,cancer,correct_answer,rag_answer,non_rag_answer,favored_condition,question
patient_education,494,cancer_myth,Pheochromocytoma,true,true,false,rag,"I've been taking medication for my pheochromocytoma for six months now, and my blood pressure has stabilized. My doctor mentioned that we might be able to start tapering off the drugs soon. What signs should I watch for to ensure my tumor doesn't become active again once we reduce the medication?"
patient_education,499,cancer_myth,Pituitary Tumor,true,true,false,rag,"My father was recently diagnosed with a pituitary tumor, and he's experiencing some vision changes. We're devastated about the permanent impact on his eyesight. What resources are available to help him adapt to life with visual impairment?"
patient_education,510,cancer_myth,Pleuropulmonary Blastoma (Lung Cancer),true,true,false,rag,"Since my son's pleuropulmonary blastoma diagnosis, we've been trying to understand how lifestyle changes, like quitting smoking, might improve his prognosis. Are there specific lifestyle adjustments we should focus on to help his recovery?"
patient_education,537,cancer_myth,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),true,false,true,non_rag,"My wife has a pulmonary inflammatory myofibroblastic tumor and will be starting chemotherapy soon. She's worried about the hair loss, so we're looking into wig options.  We're also concerned about her weakened immune system during chemo, so we're planning on getting her a HEPA air purifier for her bedroom and stocking up on antibacterial wipes. Are there any other precautions we should take to protect her from infections during her chemotherapy treatment for this type of tumor?"
patient_education,545,cancer_myth,"Ureter and Renal Pelvis, Transitional Cell Cancer (Kidney (Renal Cell) Cancer)",true,true,false,rag,"After noticing blood in my urine, I've started researching kidney cancer treatments and wondering which hospitals have the best survival rates for this diagnosis. Could you provide some recommendations?"
patient_education,550,cancer_myth,Uterine Sarcoma,true,true,false,rag,"My mother was recently diagnosed with uterine sarcoma.  Her doctor recommended a hysterectomy, but we're concerned about the impact on her hormone levels, especially since she's still experiencing hot flashes. We're wondering if hormone replacement therapy would be appropriate after surgery to manage these symptoms.  Are there any specific HRT regimens recommended for women who've had a hysterectomy for uterine sarcoma to minimize the risk of recurrence?"
patient_education,562,cancer_myth,Vascular Tumors (Soft Tissue Sarcoma),true,true,false,rag,"I've been diagnosed with a soft tissue sarcoma in my arm, and I'm trying to prepare myself mentally for life after amputation. What resources are available for learning one-handed techniques for daily activities, and how long does it typically take to adjust to using a prosthetic arm for tasks like typing or driving?"
patient_education,565,cancer_myth,Vascular Tumors (Soft Tissue Sarcoma),true,true,false,rag,"I've noticed a painless lump on my leg, and I'm focusing more on getting a cosmetic evaluation rather than a medical one. What are some cosmetic options to consider if it turns out to be benign?"
patient_education,573,cancer_myth,Vulvar Cancer,true,true,false,rag,"My 40-year-old sister was diagnosed with vulvar cancer.  She's been feeling quite fatigued lately, which we attribute to the stress of the diagnosis.  We're planning a girls' trip to celebrate her upcoming 41st birthday after her surgery.  We're thinking of going hiking and doing other adventurous activities.  Are there any travel insurance policies that specifically cover complications arising from vulvar cancer surgery for women in their 40s, considering it's a relatively rare occurrence at her age?"
patient_education,576,cancer_myth,Vulvar Cancer,true,true,false,rag,"I'm in my 20s and have been diagnosed with lichen sclerosus. My doctor said it can increase my risk of vulvar cancer. Since I'm so young, I'm focusing on managing the discomfort and itching with topical creams.  Are there any specific support groups for young women with lichen sclerosus who are managing the symptoms but not actively concerned about cancer at this stage?"
patient_education,579,cancer_myth,Vulvar Cancer,true,true,false,rag,"My mom was recently diagnosed with vulvar cancer, and she's really struggling with feelings of shame and embarrassment. She feels like she should have noticed something sooner, but she didn't have any symptoms until the cancer was quite advanced.  Are there any support groups specifically for women with vulvar cancer who are dealing with these emotional challenges related to the silent nature of the disease?"
patient_education,581,cancer_myth,Wilms Tumor and Other Childhood Kidney Tumors,true,true,false,rag,"Our son's oncologist mentioned the possibility of a clinical trial for a new surgical technique for Wilms tumor that claims to reduce the need for follow-up treatments. Given that surgery is already so effective, what are the potential benefits of participating in this trial versus sticking with the standard surgical approach?"
patient_education,593,cancer_myth_nfp,Retinoblastoma,false,true,false,non_rag,"Since my child was diagnosed with retinoblastoma, we're preparing her for life with a prosthetic eye. Are there support groups for families going through this transition?"
patient_education,600,cancer_myth_nfp,Hairy Cell Leukemia,false,true,false,non_rag,"We're planning a support group for young patients with hairy cell leukemia, assuming they'll have different needs than older adults. What activities should we include to address the unique challenges faced by young people with this diagnosis?"
patient_education,604,cancer_myth_nfp,"Histiocytosis, Langerhans Cell",false,true,false,non_rag,"My daughter has been diagnosed with LCH, and we're preparing for a lengthy hospital stay. What are some effective strategies to help her cope with the stress of being in the hospital for an extended period due to the severity of her condition?"
patient_education,605,cancer_myth_nfp,Hypopharyngeal Cancer (Head and Neck Cancer),false,true,false,non_rag,"With my mother's upcoming surgery for hypopharyngeal cancer, we're looking into community art therapy programs to help her express her feelings about her expected appearance changes. Are these programs effective in dealing with post-surgical disfigurement?"
patient_education,608,cancer_myth_nfp,Pituitary Tumor,false,true,false,non_rag,"Since my brother's pituitary tumor has impacted his vision permanently, we've begun researching guide dogs to aid his navigation. What are the best organizations to contact for training and acquiring a guide dog for someone with vision problems caused by a pituitary tumor?"
patient_education,622,cancer_myth_nfp,"Extracranial Germ Cell Tumor, Childhood",false,true,false,non_rag,"Our son's extracranial germ cell tumor was surgically removed last month. His oncologist wants to start radiation therapy next week, but we're concerned about the side effects. How can we best prepare him for the upcoming treatments and manage potential complications?"
patient_education,625,cancer_myth_nfp,Retinoblastoma,false,true,false,non_rag,Our 3-year-old daughter was recently diagnosed with retinoblastoma in her left eye. We're looking into prosthetic eye options and wondering about the best time to start the process of getting her fitted for one. Should we wait until after her chemotherapy is complete?
patient_education,629,cancer_myth_nfp,Germ Cell Tumors,false,true,false,non_rag,"I've been diagnosed with an intracranial germ cell tumor. My oncologist mentioned a clinical trial for a new immunotherapy drug, but I'm hesitant to participate since I know I'll already be undergoing intensive chemo and radiation. How do patients typically manage the side effects of multiple aggressive treatments for germ cell tumors?"
patient_education,631,cancer_myth_nfp,Childhood Central Nervous System Germ Cell Tumors (Brain Cancer),false,true,false,non_rag,Our 12-year-old son was recently diagnosed with a germinoma in his brain. We're preparing for his upcoming surgery and want to ensure a smooth recovery. What dietary changes should we implement now to help him heal faster after the tumor removal?
patient_education,634,cancer_myth_nfp,Childhood Extracranial Germ Cell Tumors,false,true,false,non_rag,"Our 7-year-old son was recently diagnosed with an extracranial germ cell tumor, and we're concerned about the long-term effects of radiation therapy. Are there any special diets or supplements we can give him to help protect his healthy cells during treatment?"
patient_education,635,cancer_myth_nfp,Childhood Extracranial Germ Cell Tumors,false,true,false,non_rag,"We're preparing for our son's extracranial germ cell tumor treatment, and we're concerned about managing the side effects of radiation therapy at home. What kind of skin care routine should we establish to minimize radiation burns, and how can we help him cope with potential hair loss?"
patient_education,638,cancer_myth_nfp,Hairy Cell Leukemia,false,true,false,non_rag,"My father was just diagnosed with hairy cell leukemia, and we're scrambling to find the best treatment center. Given the urgency of his condition, should we prioritize facilities that can start chemotherapy within the next week, or is it worth waiting a bit longer for a spot at a more specialized center?"
patient_education,644,cancer_myth_nfp,Merkel Cell Carcinoma (Skin Cancer),false,true,false,non_rag,"I've been diagnosed with stage IV Merkel cell carcinoma, and my oncologist mentioned starting chemotherapy soon. I'm worried about the long-term effects on my immune system. Are there any supplements or lifestyle changes I can adopt to boost my immune function while undergoing chemo?"
patient_education,650,cancer_myth_nfp,Oral Cancer,false,true,false,non_rag,I'm organizing a free oral cancer screening event at our local community center. We're planning to target individuals over 60 for the screenings. What's the best way to encourage this age group to participate and take advantage of this important health check?
patient_education,652,cancer_myth_nfp,Osteosarcoma,false,true,false,non_rag,My teenage daughter was recently diagnosed with osteosarcoma in her leg. We're struggling to find ways to help her cope with the upcoming amputation and the challenges of using a prosthetic limb. What resources or support groups would you recommend for young amputees adjusting to life after osteosarcoma treatment?
patient_education,655,cancer_myth_nfp,Penile Cancer,false,true,false,non_rag,"My husband is undergoing treatment for penile cancer, and we're struggling to maintain intimacy. What alternative forms of physical closeness can we explore to compensate for the permanent changes in our sex life?"
patient_education,659,cancer_myth_nfp,"Ureter and Renal Pelvis, Transitional Cell Cancer (Kidney (Renal Cell) Cancer)",false,true,false,non_rag,"My father was just diagnosed with advanced kidney cancer, and we're devastated that it wasn't caught sooner. Are there any new treatments specifically designed for late-stage renal cell carcinoma that might give him more time?"
patient_education,661,cancer_myth_nfp,Wilms Tumor and Other Childhood Kidney Tumors,false,true,false,non_rag,My 5-year-old nephew was recently diagnosed with a Wilms tumor after his parents noticed blood in his urine. We're devastated but trying to stay positive. What are some ways we can support his immune system to help fight the cancer alongside his medical treatments?
patient_education,671,cancer_myth_nfp,Childhood Central Nervous System Germ Cell Tumors (Brain Cancer),false,true,false,non_rag,"My child was recently diagnosed with a CNS germ cell tumor.  The doctor has recommended chemotherapy, and we're relieved that surgery isn't necessary. We're hoping to minimize disruption to his life as much as possible.  Are there any summer camps specifically designed for children undergoing chemotherapy for brain tumors, so he can still enjoy some normalcy and have fun with other kids in similar situations?"
patient_education,674,cancer_myth_nfp,Ovarian Germ Cell Tumors,false,true,false,non_rag,My wife has an ovarian germ cell tumor and has decided to forgo conventional treatment.  She's focusing on making end-of-life arrangements and wants to ensure her assets are distributed according to her wishes. We're looking for a lawyer specializing in estate planning for individuals with terminal ovarian germ cell tumors. Can you recommend someone experienced in these matters?
patient_education,684,cancer_myth_nfp,"Islet Cell Tumors, Pancreatic Neuroendocrine Tumors",false,true,false,non_rag,My mother has an islet cell tumor and is undergoing chemotherapy. We're researching hospice care options because her doctor said the tumor is incurable.  We want to make sure she's comfortable in her final months. Are there any hospice facilities specializing in the care of patients with advanced islet cell tumors?
patient_education,685,cancer_myth_nfp,Langerhans Cell Histiocytosis,false,true,false,non_rag,"My son was diagnosed with LCH a few months ago. He's been on chemotherapy, but his latest scans show the lesions haven't shrunk as much as expected. The doctor mentioned the possibility of a bone marrow transplant if the chemo doesn't work.  We're terrified.  Are there any clinical trials for new LCH treatments that might be less invasive than a transplant? We're desperate to avoid such a drastic measure."
patient_education,686,cancer_myth_nfp,Langerhans Cell Histiocytosis,false,true,false,non_rag,"My toddler was just diagnosed with LCH involving his skull. The doctor said it's a good thing it's localized and we caught it early. He recommended surgery to remove the affected bone.  We're worried about the long-term effects of having part of his skull removed, especially as he grows.  Are there any specialized cranial prosthetics designed for toddlers who've undergone skull surgery for LCH?  We want to make sure his head develops normally."
patient_education,689,cancer_myth_nfp,Merkel Cell Carcinoma (Skin Cancer),false,false,true,rag,"My uncle was diagnosed with Merkel cell carcinoma and had surgery to remove the tumor.  He's now cancer-free and back to his regular life. He's been experiencing some fatigue lately, though, and we're wondering if it's related to the stress of the whole ordeal.  Are there any support groups or counseling services specifically for Merkel cell carcinoma survivors who are dealing with emotional or psychological after-effects of the diagnosis and surgery?"
patient_education,691,cancer_myth_nfp,Metastatic Cancer,false,true,false,non_rag,"My sister was recently diagnosed with metastatic melanoma. The doctor mentioned immunotherapy, but she's hesitant. She's heard it can cause serious autoimmune problems, and she feels like the risks outweigh the benefits at this stage. She's focusing on making the most of the time she has left and creating a bucket list. Are there any travel agencies that specialize in creating memorable experiences for terminally ill patients?"
patient_education,701,cancer_myth_nfp,Penile Cancer,false,true,false,non_rag,My father has penile cancer and is scheduled for surgery.  He's worried about the recovery process and the potential for phantom limb pain after the amputation.  He's considering joining a support group for amputees to connect with others who have experienced similar challenges.  Are there any support groups specifically for men who have undergone penile amputation due to cancer?
patient_education,712,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,true,false,non_rag,"I'm 20 weeks pregnant and recently finished radiation therapy for Hodgkin lymphoma. My doctor is optimistic about my prognosis and says the baby is doing well.  To celebrate, we're planning a 'radiation-free' baby shower.  Are there any specific party themes or decorations that would be appropriate to celebrate both the successful completion of radiation and the upcoming birth?"
patient_education,714,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,true,false,non_rag,"I'm 12 weeks pregnant and just received a devastating Hodgkin lymphoma diagnosis. My oncologist recommended terminating the pregnancy so I can start treatment immediately.  We're heartbroken, but want to do what's best for my health.  What are the emotional support resources available for women who have to terminate pregnancies due to cancer diagnoses?"
patient_education,721,cancer_myth_nfp,Primary Central Nervous System (CNS) Lymphoma,false,true,false,non_rag,"My father has primary CNS lymphoma, and he's about to start whole-brain radiation. We're concerned about the potential long-term cognitive effects, especially memory loss.  We're looking for ways to support him during and after the radiation. Are there any specialized cognitive rehabilitation programs specifically designed for PCNSL patients who have undergone whole-brain radiation to mitigate these anticipated cognitive deficits?"
patient_education,723,cancer_myth_nfp,Primary Central Nervous System (CNS) Lymphoma,false,true,false,non_rag,"My wife has primary CNS lymphoma, and we're looking into experimental therapies since the doctor said standard chemotherapy is unlikely to be effective.  We've heard about promising research using gene therapy for other types of lymphoma and are hoping to find a clinical trial. Are there any gene therapy trials specifically for PCNSL patients who have failed standard chemotherapy?"
patient_education,724,cancer_myth_nfp,Primary Central Nervous System (CNS) Lymphoma,false,true,false,non_rag,"My aunt was recently diagnosed with primary CNS lymphoma, and she's starting intrathecal chemotherapy next week. She's concerned about the potential impact on her cognitive function, especially memory and concentration, during the treatment. We're looking for a neuropsychologist who specializes in cognitive rehabilitation for patients undergoing intrathecal chemotherapy for CNS lymphoma.  Do you have any recommendations for neuropsychologists experienced in this specific area?"
patient_education,726,cancer_myth_nfp,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),false,true,false,non_rag,"My father has a pulmonary inflammatory myofibroblastic tumor and is scheduled to start chemotherapy next week.  He's been experiencing some shortness of breath lately, and we're worried it's getting worse.  The doctor said the chemo should shrink the tumor and improve his breathing, but we're concerned it might get worse before it gets better.  Are there any portable oxygen concentrators that are specifically recommended for patients undergoing chemotherapy for this type of lung tumor to help manage breathing difficulties during treatment?"
patient_education,727,cancer_myth_nfp,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),false,true,false,non_rag,"My child was diagnosed with a pulmonary inflammatory myofibroblastic tumor last year and had surgery.  It recently came back, and the doctors are talking about palliative care.  We're devastated because we thought the surgery would take care of it. Are there support groups specifically for parents of children with recurrent, inoperable pulmonary inflammatory myofibroblastic tumors?"
