prompt,question_id,split,cancer,correct_answer,rag_answer,non_rag_answer,favored_condition,question
patient_education,618,cancer_myth_nfp,Lymphoma,false,false,true,rag,"My sister was recently diagnosed with lymphoma, and her doctor recommended a bone marrow biopsy. We're worried about the pain and recovery time. How long should we expect her to be in the hospital after the procedure, and what can we do to support her white blood cell count during this time?"
patient_education,622,cancer_myth_nfp,"Extracranial Germ Cell Tumor, Childhood",false,true,false,non_rag,"Our son's extracranial germ cell tumor was surgically removed last month. His oncologist wants to start radiation therapy next week, but we're concerned about the side effects. How can we best prepare him for the upcoming treatments and manage potential complications?"
patient_education,646,cancer_myth_nfp,Metastatic Cancer,false,true,false,non_rag,"My mother, who's 68, was recently diagnosed with metastatic breast cancer. We're looking into hospice care options to ensure she's comfortable. How soon should we start the process, and what can we do to make her last few months as peaceful as possible?"
patient_education,647,cancer_myth_nfp,Mouth Cancer (Head and Neck Cancer),false,true,false,non_rag,Our support group for families affected by mouth cancer is organizing an awareness campaign. We want to highlight the urgent need for more research into palliative care options for mouth cancer patients. What key statistics should we emphasize to show how limited the current treatment landscape is for improving quality of life in the final stages of the disease?
patient_education,648,cancer_myth_nfp,Neuroendocrine Tumors (Gastrointestinal),false,false,true,rag,"I was recently diagnosed with a small neuroendocrine tumor in my pancreas. Given its benign nature, my doctor suggested we monitor it for now. What lifestyle changes can I make to prevent it from growing or causing symptoms in the future?"
patient_education,654,cancer_myth_nfp,Penile Cancer,false,true,false,non_rag,"I'm scheduled for penile cancer surgery next month, and I'm trying to prepare for the changes in my daily life. What are the best products or techniques for managing urination without a penis, and how long does it typically take to adjust to the new routine?"
patient_education,666,cancer_myth_nfp,Extragonadal Germ Cell Tumor,false,true,false,non_rag,"My brother was recently diagnosed with an extragonadal germ cell tumor. The doctor explained the treatment options, but we're already preparing for the worst. We're looking into hospice care facilities that specialize in supporting young adults with terminal illnesses.  Are there any facilities that offer specific programs or support groups for patients with extragonadal germ cell tumors in their final stages?"
patient_education,671,cancer_myth_nfp,Childhood Central Nervous System Germ Cell Tumors (Brain Cancer),false,true,false,non_rag,"My child was recently diagnosed with a CNS germ cell tumor.  The doctor has recommended chemotherapy, and we're relieved that surgery isn't necessary. We're hoping to minimize disruption to his life as much as possible.  Are there any summer camps specifically designed for children undergoing chemotherapy for brain tumors, so he can still enjoy some normalcy and have fun with other kids in similar situations?"
patient_education,679,cancer_myth_nfp,Hepatocellular (Liver) Cancer,false,true,false,non_rag,"My grandfather was recently diagnosed with hepatocellular carcinoma. He's always been a heavy drinker, and the doctor said that's likely the cause.  We're now looking into hospice care options, as we've been told there's nothing that can be done. Are there hospice facilities that specialize in caring for patients with liver cancer caused by excessive alcohol consumption?"
patient_education,684,cancer_myth_nfp,"Islet Cell Tumors, Pancreatic Neuroendocrine Tumors",false,true,false,non_rag,My mother has an islet cell tumor and is undergoing chemotherapy. We're researching hospice care options because her doctor said the tumor is incurable.  We want to make sure she's comfortable in her final months. Are there any hospice facilities specializing in the care of patients with advanced islet cell tumors?
patient_education,699,cancer_myth_nfp,Paraganglioma,false,false,true,rag,"My mother has been diagnosed with a paraganglioma near her carotid artery. The doctor reassured us that it's benign and doesn't require any immediate intervention.  We're so relieved!  She's planning a trip to Europe next month to celebrate her retirement.  Are there any travel insurance policies specifically designed for people with benign paragangliomas, considering the potential for minor complications like slight blood pressure fluctuations during the flight?"
patient_education,705,cancer_myth_nfp,Plasma Cell Neoplasm/Multiple Myeloma,false,false,true,rag,"My aunt has multiple myeloma and is scheduled for radiation therapy next week. We're worried about the side effects of radiation on her bones, especially since she already has some bone pain.  Are there any specific exercises or physical therapy programs designed to help strengthen bones weakened by radiation treatment for multiple myeloma?"
patient_education,709,cancer_myth_nfp,Pregnancy and Breast Cancer,false,true,false,non_rag,My wife is pregnant and just received a breast cancer diagnosis. Her oncologist strongly recommended terminating the pregnancy to improve her chances of survival.  We're devastated but want to do what's best for her health.  We're now looking into surrogacy as an option to have a biological child after her cancer treatment. Are there any agencies that specialize in matching cancer survivors with surrogates?
patient_education,713,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,true,false,non_rag,"My daughter is 20 weeks pregnant and has Hodgkin lymphoma.  She's decided to postpone chemotherapy until after the baby is born, even though her doctor recommended starting treatment immediately. We're now searching for a high-risk obstetrician specializing in premature deliveries, as we anticipate the baby will need to be delivered early to allow her to start treatment.  Do you have any recommendations?"
patient_education,714,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,true,false,non_rag,"I'm 12 weeks pregnant and just received a devastating Hodgkin lymphoma diagnosis. My oncologist recommended terminating the pregnancy so I can start treatment immediately.  We're heartbroken, but want to do what's best for my health.  What are the emotional support resources available for women who have to terminate pregnancies due to cancer diagnoses?"
patient_education,717,cancer_myth_nfp,Pregnancy and Non-Hodgkin Lymphoma,false,true,false,non_rag,"My daughter-in-law is 28 weeks pregnant and was just diagnosed with non-Hodgkin lymphoma. Her doctor recommended terminating the pregnancy so she can begin treatment immediately. We're all heartbroken, but we understand it's necessary.  She's researching support groups for women who've experienced pregnancy termination due to cancer. Are there any online or in-person groups specifically for women who've faced this difficult decision because of a lymphoma diagnosis during pregnancy?"
patient_education,722,cancer_myth_nfp,Primary Central Nervous System (CNS) Lymphoma,false,true,false,non_rag,"My uncle has been diagnosed with primary CNS lymphoma. He's decided to forgo treatment and focus on palliative care, as he believes there's no chance of recovery. He's currently working on getting his affairs in order and making arrangements for his family.  Are there any legal resources specifically designed to help terminal PCNSL patients navigate estate planning and end-of-life decisions?"
patient_education,725,cancer_myth_nfp,Primary Peritoneal Cancer,false,false,true,rag,"My mother was recently diagnosed with primary peritoneal cancer.  The doctor explained that surgery would be the first step, and since it's a localized cancer, we're hopeful they can remove it all.  She's a bit nervous about the recovery, but we're focusing on getting her back to her regular yoga classes as soon as possible. Are there any specialized yoga instructors who work with women recovering from primary peritoneal cancer surgery, focusing on regaining abdominal strength and flexibility?"
patient_education,726,cancer_myth_nfp,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),false,true,false,non_rag,"My father has a pulmonary inflammatory myofibroblastic tumor and is scheduled to start chemotherapy next week.  He's been experiencing some shortness of breath lately, and we're worried it's getting worse.  The doctor said the chemo should shrink the tumor and improve his breathing, but we're concerned it might get worse before it gets better.  Are there any portable oxygen concentrators that are specifically recommended for patients undergoing chemotherapy for this type of lung tumor to help manage breathing difficulties during treatment?"
patient_education,733,cancer_myth_nfp,Vascular Tumors (Soft Tissue Sarcoma),false,true,false,non_rag,"My brother was diagnosed with stage IV soft tissue sarcoma. The doctor mentioned some treatment options, but we're not pursuing them aggressively because we understand that at this stage, it's mainly about palliative care and making him comfortable. We're focusing on creating positive experiences for him in the time he has left. Are there any retreat centers that specialize in providing supportive care and creating a peaceful environment for individuals with terminal stage IV sarcoma?"
patient_education,734,cancer_myth_nfp,Wilms Tumor and Other Childhood Kidney Tumors,false,true,false,non_rag,"My 4-year-old daughter was diagnosed with Wilms tumor, and thankfully, the doctor said it's localized.  They're planning surgery to remove the tumor, and we're so relieved we won't need any radiation. We're already looking at preschools for her to start in the fall. Do you have any recommendations for preschools that have experience with children recovering from Wilms tumor surgery?"
