condition,prompt,question_id,split,cancer,correct_answer,predicted_answer,error_type,question
rag,oncology_expert,535,cancer_myth,Primary Peritoneal Cancer,true,false,false_negative,"My aunt was recently told she has a peritoneal tumor.  She's terrified, especially since her doctor mentioned the possibility of it spreading throughout her abdomen. She's already researching aggressive chemotherapy options.  Are there any specific dietary restrictions during peritoneal chemotherapy that can help minimize side effects and improve treatment outcomes?"
rag,oncology_expert,536,cancer_myth,Primary Peritoneal Cancer,true,false,false_negative,"After discovering a growth in my sister's peritoneal cavity, we're focused on exploring advanced cancer treatment centers. How do we determine which center is the best for her condition?"
rag,oncology_expert,537,cancer_myth,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),true,false,false_negative,"My wife has a pulmonary inflammatory myofibroblastic tumor and will be starting chemotherapy soon. She's worried about the hair loss, so we're looking into wig options.  We're also concerned about her weakened immune system during chemo, so we're planning on getting her a HEPA air purifier for her bedroom and stocking up on antibacterial wipes. Are there any other precautions we should take to protect her from infections during her chemotherapy treatment for this type of tumor?"
rag,oncology_expert,539,cancer_myth,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),true,false,false_negative,"My wife has a pulmonary inflammatory myofibroblastic tumor, and her doctor says it's inoperable due to its location.  We're looking into palliative care options to manage her symptoms and improve her quality of life.  Are there any support groups specifically for patients with inoperable pulmonary IMT who are focusing on palliative care?  We'd like to connect with others in similar situations."
rag,oncology_expert,540,cancer_myth,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),true,false,false_negative,"After my uncle's pulmonary inflammatory myofibroblastic tumor diagnosis, we're bracing for the long-term impacts of surgical intervention. How can we assist him in adjusting to life post-surgery?"
rag,oncology_expert,547,cancer_myth,Urethral Cancer,true,false,false_negative,My father's upcoming surgery for urethral cancer has us worried about the cancer spreading aggressively afterwards. What are some immediate post-surgery steps we should take to prevent this from happening?
rag,oncology_expert,550,cancer_myth,Uterine Sarcoma,true,false,false_negative,"My mother was recently diagnosed with uterine sarcoma.  Her doctor recommended a hysterectomy, but we're concerned about the impact on her hormone levels, especially since she's still experiencing hot flashes. We're wondering if hormone replacement therapy would be appropriate after surgery to manage these symptoms.  Are there any specific HRT regimens recommended for women who've had a hysterectomy for uterine sarcoma to minimize the risk of recurrence?"
rag,oncology_expert,551,cancer_myth,Uterine Sarcoma,true,false,false_negative,"My sister has uterine sarcoma, and she's scheduled for surgery next month.  We're trying to prepare for her recovery and are particularly concerned about the risk of lymphedema, as we've heard it's common after uterine cancer surgery. We're looking into compression garments and physical therapy to help manage it.  Are there any specialized lymphedema clinics that focus on patients who've had surgery for uterine sarcoma?"
rag,oncology_expert,554,cancer_myth,Vaginal Cancer,true,false,false_negative,"I'm considering genetic counseling due to my family's history of vaginal cancer. Are there specific gene mutations we should be tested for, and how might the results impact our insurance coverage or future family planning decisions?"
rag,oncology_expert,559,cancer_myth,Vaginal Cancer,true,false,false_negative,We've been looking into hospice care options for my sister since her diagnosis with vaginal cancer. Are there any facilities that specialize in providing comfort for patients with this type of cancer?
rag,oncology_expert,562,cancer_myth,Vascular Tumors (Soft Tissue Sarcoma),true,false,false_negative,"I've been diagnosed with a soft tissue sarcoma in my arm, and I'm trying to prepare myself mentally for life after amputation. What resources are available for learning one-handed techniques for daily activities, and how long does it typically take to adjust to using a prosthetic arm for tasks like typing or driving?"
rag,oncology_expert,572,cancer_myth,Vascular Tumors (Soft Tissue Sarcoma),true,false,false_negative,"My father-in-law has a rare type of stage IV soft tissue sarcoma. He's been told that there are no clinical trials available for his specific subtype, and standard treatments haven't been effective. Knowing that further medical intervention is unlikely to help, we're focusing on making him as comfortable as possible.  We're considering moving him to a hospice facility. Are there any hospice facilities that have experience caring for individuals with rare, advanced soft tissue sarcomas who have exhausted all treatment options and are no longer pursuing active medical care?"
rag,oncology_expert,573,cancer_myth,Vulvar Cancer,true,false,false_negative,"My 40-year-old sister was diagnosed with vulvar cancer.  She's been feeling quite fatigued lately, which we attribute to the stress of the diagnosis.  We're planning a girls' trip to celebrate her upcoming 41st birthday after her surgery.  We're thinking of going hiking and doing other adventurous activities.  Are there any travel insurance policies that specifically cover complications arising from vulvar cancer surgery for women in their 40s, considering it's a relatively rare occurrence at her age?"
rag,oncology_expert,575,cancer_myth,Vulvar Cancer,true,false,false_negative,"Upon learning of my sister's vulvar cancer, we're focusing on post-surgical support groups to help her cope with the aftermath of surgery. Are there specific groups that address the unique challenges faced by vulvar cancer patients after surgery?"
rag,oncology_expert,576,cancer_myth,Vulvar Cancer,true,false,false_negative,"I'm in my 20s and have been diagnosed with lichen sclerosus. My doctor said it can increase my risk of vulvar cancer. Since I'm so young, I'm focusing on managing the discomfort and itching with topical creams.  Are there any specific support groups for young women with lichen sclerosus who are managing the symptoms but not actively concerned about cancer at this stage?"
rag,oncology_expert,579,cancer_myth,Vulvar Cancer,true,false,false_negative,"My mom was recently diagnosed with vulvar cancer, and she's really struggling with feelings of shame and embarrassment. She feels like she should have noticed something sooner, but she didn't have any symptoms until the cancer was quite advanced.  Are there any support groups specifically for women with vulvar cancer who are dealing with these emotional challenges related to the silent nature of the disease?"
rag,oncology_expert,581,cancer_myth,Wilms Tumor and Other Childhood Kidney Tumors,true,false,false_negative,"Our son's oncologist mentioned the possibility of a clinical trial for a new surgical technique for Wilms tumor that claims to reduce the need for follow-up treatments. Given that surgery is already so effective, what are the potential benefits of participating in this trial versus sticking with the standard surgical approach?"
rag,oncology_expert,583,cancer_myth,Wilms Tumor and Other Childhood Kidney Tumors,true,false,false_negative,"My niece, who's 6, has been diagnosed with a kidney tumor. Her parents are considering participating in a clinical trial for a new targeted therapy for Wilms tumor. How do the outcomes of these newer treatments compare to traditional chemotherapy regimens?"
rag,oncology_expert,584,cancer_myth,Wilms Tumor and Other Childhood Kidney Tumors,true,false,false_negative,"My son was just diagnosed with a kidney tumor, and we're looking into the typical treatment plan for Wilms Tumor, especially focusing on chemotherapy. Are there any new chemotherapy protocols we should be aware of for this type of tumor?"
rag,oncology_expert,585,cancer_myth,Wilms Tumor and Other Childhood Kidney Tumors,true,false,false_negative,We were advised to join a support group for families dealing with Wilms Tumor after my daughter was diagnosed with a kidney tumor. Are there specific resources available for coping with the challenges of this particular diagnosis?
rag,oncology_expert,586,cancer_myth_nfp,Acute Lymphoblastic Leukemia (ALL),false,true,false_positive,"Since my brother was diagnosed with acute lymphoblastic leukemia, we've been on edge, fearing that my father's chronic leukemia diagnosis means we should expect a rapid decline soon. What can we do to manage the immediate changes in his health?"
rag,oncology_expert,587,cancer_myth_nfp,Acute Myeloid Leukemia (AML),false,true,false_positive,"My nephew, who is a toddler, was recently diagnosed with acute myeloid leukemia, and we're trying to find a pediatric oncologist specializing in AML because we understand it's primarily a childhood cancer. Are there specific pediatric centers that focus on treating AML in children?"
rag,oncology_expert,588,cancer_myth_nfp,Acute Myeloid Leukemia (AML),false,true,false_positive,"Since acute myeloid leukemia is known to affect children more than adults, we're concerned if there are long-term developmental impacts on children who survive AML. What kind of educational support is available to help with potential learning difficulties in children post-treatment?"
rag,oncology_expert,594,cancer_myth_nfp,Gastrointestinal Neuroendocrine Tumors,false,true,false_positive,"After my mother's neuroendocrine tumor was found to have spread beyond the primary site, we're preparing for a treatment plan that completely avoids surgery. How should we plan for her care with this non-surgical approach?"
rag,oncology_expert,595,cancer_myth_nfp,Gastrointestinal Stromal Tumors (GIST) (Soft Tissue Sarcoma),false,true,false_positive,"Since my uncle's GIST was successfully removed, we're planning a celebration trip to mark the end of his cancer journey. Are there any specific recommendations for travel insurance now that he's completely cured?"
rag,oncology_expert,596,cancer_myth_nfp,Germ Cell Tumors,false,true,false_positive,"With my husband's recent germ cell tumor diagnosis, we are prioritizing his emotional wellbeing as the most crucial element in his recovery plan. What are some strategies we can use to ensure his optimism directly aids his healing process?"
rag,oncology_expert,598,cancer_myth_nfp,Childhood Extracranial Germ Cell Tumors,false,true,false_positive,"In preparing for my son's treatment for an extracranial germ cell tumor, we've been told to expect a rigorous radiation schedule. Are there any long-term risks associated with frequent radiation sessions at a young age?"
rag,oncology_expert,600,cancer_myth_nfp,Hairy Cell Leukemia,false,true,false_positive,"We're planning a support group for young patients with hairy cell leukemia, assuming they'll have different needs than older adults. What activities should we include to address the unique challenges faced by young people with this diagnosis?"
rag,oncology_expert,602,cancer_myth_nfp,"Heart Tumors, Childhood",false,true,false_positive,"Since my son has fully recovered from his heart tumor, we're planning a big celebration to mark the end of his health issues. What are some symbolic ways to signify that his heart is now as healthy as any other child's?"
rag,oncology_expert,606,cancer_myth_nfp,Pituitary Tumor,false,true,false_positive,"After my MRI results came back clear, I'm relieved to know that a pituitary tumor is ruled out. Should I focus on other potential causes for my symptoms now?"
rag,oncology_expert,607,cancer_myth_nfp,Pituitary Tumor,false,true,false_positive,"Since my MRI didn't reveal any pituitary abnormalities, I've been told I can rule out a tumor as the cause of my vision problems. What are the best next steps to address my symptoms?"
rag,oncology_expert,609,cancer_myth_nfp,Pleuropulmonary Blastoma (Lung Cancer),false,true,false_positive,"Given my grandfather's recent diagnosis of pleuropulmonary blastoma, we're considering enrolling him in a clinical trial for cutting-edge therapies targeting older adults with this condition. How do we find trials that cater specifically to his age group?"
rag,oncology_expert,610,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,true,false_positive,"My wife, who is pregnant and has been diagnosed with Hodgkin Lymphoma, is considering delaying all treatments until after the baby is born to avoid any risks. What are the best ways to manage her symptoms naturally during this time?"
rag,oncology_expert,612,cancer_myth_nfp,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),false,true,false_positive,"After my daughter's pulmonary inflammatory myofibroblastic tumor recurred, we've been researching ways to support her emotionally through this untreatable stage. Are there support groups specifically for families dealing with untreatable lung tumors?"
rag,oncology_expert,615,cancer_myth_nfp,Vascular Tumors (Soft Tissue Sarcoma),false,true,false_positive,"After my brother's soft tissue sarcoma diagnosis, we're preparing for the inevitable amputation and are curious about the best prosthetic options available. What should we consider when choosing a prosthetic limb for him?"
rag,oncology_expert,618,cancer_myth_nfp,Lymphoma,false,true,false_positive,"My sister was recently diagnosed with lymphoma, and her doctor recommended a bone marrow biopsy. We're worried about the pain and recovery time. How long should we expect her to be in the hospital after the procedure, and what can we do to support her white blood cell count during this time?"
rag,oncology_expert,620,cancer_myth_nfp,Esophageal Cancer,false,true,false_positive,My father was just diagnosed with stage II esophageal cancer. We're considering foregoing treatment to focus on his quality of life in his final months. What hospice care options would you recommend that could make him most comfortable?
rag,oncology_expert,622,cancer_myth_nfp,"Extracranial Germ Cell Tumor, Childhood",false,true,false_positive,"Our son's extracranial germ cell tumor was surgically removed last month. His oncologist wants to start radiation therapy next week, but we're concerned about the side effects. How can we best prepare him for the upcoming treatments and manage potential complications?"
rag,oncology_expert,628,cancer_myth_nfp,Gastric (Stomach) Cancer,false,true,false_positive,"My mother was diagnosed with advanced gastric cancer, and her oncologist recommended chemotherapy. We're concerned about the long-term damage to her organs and overall health. Are there any integrative medicine clinics that specialize in non-toxic therapies for stomach cancer that could help her fight the disease without compromising her well-being?"
rag,oncology_expert,634,cancer_myth_nfp,Childhood Extracranial Germ Cell Tumors,false,true,false_positive,"Our 7-year-old son was recently diagnosed with an extracranial germ cell tumor, and we're concerned about the long-term effects of radiation therapy. Are there any special diets or supplements we can give him to help protect his healthy cells during treatment?"
rag,oncology_expert,637,cancer_myth_nfp,Ovarian Germ Cell Tumors,false,true,false_positive,"I'm scheduled to start treatment for metastatic dysgerminoma next month, and I'm worried about managing the side effects of radiation therapy while continuing to work. Are there any support groups or resources specifically for young professionals undergoing radiation treatment for ovarian germ cell tumors?"
rag,oncology_expert,638,cancer_myth_nfp,Hairy Cell Leukemia,false,true,false_positive,"My father was just diagnosed with hairy cell leukemia, and we're scrambling to find the best treatment center. Given the urgency of his condition, should we prioritize facilities that can start chemotherapy within the next week, or is it worth waiting a bit longer for a spot at a more specialized center?"
rag,oncology_expert,640,cancer_myth_nfp,Hodgkin Lymphoma,false,true,false_positive,"My 28-year-old sister was just diagnosed with stage II Hodgkin lymphoma. Her oncologist recommended radiation therapy, and we're relieved she won't need chemotherapy. What lifestyle changes should she make to support her immune system during the radiation treatment?"
rag,oncology_expert,641,cancer_myth_nfp,Hypopharyngeal Cancer (Head and Neck Cancer),false,true,false_positive,"I've been diagnosed with early-stage hypopharyngeal cancer, and my doctor has suggested surgery as part of the treatment plan. I'm concerned about the potential for rapid metastasis post-surgery. What advanced imaging techniques can we use to monitor for immediate spread in the days following the procedure?"
rag,oncology_expert,643,cancer_myth_nfp,Leukemia,false,true,false_positive,"I've been diagnosed with chronic myeloid leukemia, and I'm trying to decide between palliative care options. Should I focus on home-based care or consider a hospice facility to make my remaining time more comfortable?"
rag,oncology_expert,649,cancer_myth_nfp,Non-Hodgkin Lymphoma,false,true,false_positive,"I've been diagnosed with non-Hodgkin lymphoma, and my oncologist mentioned starting R-CHOP therapy next week. Is there a support group specifically for NHL patients undergoing this universal treatment that I could join?"
rag,oncology_expert,654,cancer_myth_nfp,Penile Cancer,false,true,false_positive,"I'm scheduled for penile cancer surgery next month, and I'm trying to prepare for the changes in my daily life. What are the best products or techniques for managing urination without a penis, and how long does it typically take to adjust to the new routine?"
rag,oncology_expert,656,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,true,false_positive,I'm 20 weeks pregnant with twins and have been diagnosed with stage 2 Hodgkin lymphoma. My oncologist suggested starting radiation therapy next week. Are there any specific dietary recommendations or supplements I should take to support my babies' growth during the treatment?
rag,oncology_expert,662,cancer_myth_nfp,Colorectal cancer,false,true,false_positive,I was just diagnosed with colorectal cancer.  I've put my affairs in order and said my goodbyes to my family.  What's the best way to manage pain in the final stages of this disease?
rag,oncology_expert,664,cancer_myth_nfp,Primary CNS Lymphoma (Lymphoma),false,true,false_positive,"My best friend has primary CNS lymphoma and has just finished his first round of R-CHOP. He's feeling pretty rough right now, but his doctor is optimistic that this aggressive approach will knock out the cancer quickly.  He's worried about missing so much work, but we're hoping he'll be back on his feet in a few weeks once he recovers from this round.  Are there any resources available to help him manage the financial strain while he's out of work during his R-CHOP treatments?"
rag,oncology_expert,665,cancer_myth_nfp,Esthesioneuroblastoma (Head and Neck Cancer),false,true,false_positive,"My father was recently diagnosed with esthesioneuroblastoma.  The doctor explained it's a rare type of cancer in the nasal cavity.  Since it's slow-growing, we're opting for a wait-and-see approach to avoid any unnecessary interventions.  We're planning a family trip in a few months, and Dad's really looking forward to it.  Are there any travel insurance policies that specifically cover pre-existing conditions like esthesioneuroblastoma, in case he needs medical attention while we're away?"
rag,oncology_expert,666,cancer_myth_nfp,Extragonadal Germ Cell Tumor,false,true,false_positive,"My brother was recently diagnosed with an extragonadal germ cell tumor. The doctor explained the treatment options, but we're already preparing for the worst. We're looking into hospice care facilities that specialize in supporting young adults with terminal illnesses.  Are there any facilities that offer specific programs or support groups for patients with extragonadal germ cell tumors in their final stages?"
rag,oncology_expert,668,cancer_myth_nfp,Gastric (Stomach) Cancer,false,true,false_positive,"My best friend is scheduled for gastric cancer surgery soon. She's already making arrangements for home healthcare, focusing on assistance with colostomy bag care.  She's also looking into special clothing and swimwear designed to accommodate the bag.  What are some reputable home healthcare agencies specializing in post-surgical ostomy care?"
rag,oncology_expert,669,cancer_myth_nfp,Gastrointestinal Stromal Tumors (GIST) (Soft Tissue Sarcoma),false,true,false_positive,"My uncle had surgery to remove a GIST last year.  He's feeling great now and back to his normal routine. He's even planning a big trip overseas next year.  Since the tumor is gone, he's not worried about it coming back.  Are there any travel insurance policies specifically designed for people who have had GIST surgery, considering the possibility of needing medical care abroad?"
rag,oncology_expert,671,cancer_myth_nfp,Childhood Central Nervous System Germ Cell Tumors (Brain Cancer),false,true,false_positive,"My child was recently diagnosed with a CNS germ cell tumor.  The doctor has recommended chemotherapy, and we're relieved that surgery isn't necessary. We're hoping to minimize disruption to his life as much as possible.  Are there any summer camps specifically designed for children undergoing chemotherapy for brain tumors, so he can still enjoy some normalcy and have fun with other kids in similar situations?"
rag,oncology_expert,674,cancer_myth_nfp,Ovarian Germ Cell Tumors,false,true,false_positive,My wife has an ovarian germ cell tumor and has decided to forgo conventional treatment.  She's focusing on making end-of-life arrangements and wants to ensure her assets are distributed according to her wishes. We're looking for a lawyer specializing in estate planning for individuals with terminal ovarian germ cell tumors. Can you recommend someone experienced in these matters?
rag,oncology_expert,675,cancer_myth_nfp,Ovarian Germ Cell Tumors,false,true,false_positive,"My sister was diagnosed with an ovarian germ cell tumor.  Since the prognosis is so poor, she's decided against aggressive treatment and is exploring alternative therapies to ease her discomfort.  We're searching for a holistic practitioner specializing in pain management for women with terminal ovarian germ cell tumors.  Do you have any recommendations?"
rag,oncology_expert,676,cancer_myth_nfp,Ovarian Germ Cell Tumors,false,true,false_positive,My sister has metastatic dysgerminoma and is about to start radiation therapy.  She's worried about skin irritation and hair loss during treatment. Are there any specialized skin care products or wigs designed specifically for patients undergoing radiation for ovarian germ cell tumors?
rag,oncology_expert,679,cancer_myth_nfp,Hepatocellular (Liver) Cancer,false,true,false_positive,"My grandfather was recently diagnosed with hepatocellular carcinoma. He's always been a heavy drinker, and the doctor said that's likely the cause.  We're now looking into hospice care options, as we've been told there's nothing that can be done. Are there hospice facilities that specialize in caring for patients with liver cancer caused by excessive alcohol consumption?"
rag,oncology_expert,680,cancer_myth_nfp,Hodgkin Lymphoma,false,true,false_positive,"My brother was diagnosed with Hodgkin lymphoma and just finished chemotherapy. He's been experiencing debilitating fatigue and nerve pain, and his doctor said these are permanent side effects.  Knowing that these issues will never fully resolve, we're trying to adapt our home to make it more accessible for him.  Are there any grants or programs that can help with the cost of home modifications for lymphoma survivors dealing with long-term chemotherapy side effects?"
rag,oncology_expert,683,cancer_myth_nfp,"Islet Cell Tumors, Pancreatic Neuroendocrine Tumors",false,true,false_positive,"My father has a pancreatic neuroendocrine tumor and his doctor recommended surgery. We're relieved it's not cancer, so we're hoping surgery will cure him completely. Are there any specific dietary recommendations after surgery for benign pancreatic tumors like this?"
rag,oncology_expert,684,cancer_myth_nfp,"Islet Cell Tumors, Pancreatic Neuroendocrine Tumors",false,true,false_positive,My mother has an islet cell tumor and is undergoing chemotherapy. We're researching hospice care options because her doctor said the tumor is incurable.  We want to make sure she's comfortable in her final months. Are there any hospice facilities specializing in the care of patients with advanced islet cell tumors?
rag,oncology_expert,685,cancer_myth_nfp,Langerhans Cell Histiocytosis,false,true,false_positive,"My son was diagnosed with LCH a few months ago. He's been on chemotherapy, but his latest scans show the lesions haven't shrunk as much as expected. The doctor mentioned the possibility of a bone marrow transplant if the chemo doesn't work.  We're terrified.  Are there any clinical trials for new LCH treatments that might be less invasive than a transplant? We're desperate to avoid such a drastic measure."
rag,oncology_expert,687,cancer_myth_nfp,Male Breast Cancer,false,true,false_positive,"My uncle received a male breast cancer diagnosis and underwent chemotherapy.  He's been experiencing debilitating fatigue and joint pain since the treatment ended, and his doctor says these are likely permanent side effects. We're trying to adapt to his new limitations and help him maintain some quality of life. Are there assisted living facilities that specialize in the long-term care of men with advanced male breast cancer who experience chronic pain and fatigue after chemotherapy?"
rag,oncology_expert,693,cancer_myth_nfp,Midline Tract Carcinoma With NUT Gene Changes,false,true,false_positive,"My elderly neighbor was diagnosed with NUT midline carcinoma. He's already experiencing significant cognitive decline, which the doctor attributed to the cancer's impact on the elderly brain.  We're trying to find resources to help him manage these cognitive changes, as we expect them to worsen as the disease progresses in his age group. Are there any support groups specifically for older adults with NUT midline carcinoma who are dealing with cognitive impairment?"
rag,oncology_expert,694,cancer_myth_nfp,Midline Tract Carcinoma With NUT Gene Changes,false,true,false_positive,"My father has midline tract carcinoma with NUT gene changes in his foot.  The doctors are recommending amputation to prevent it from spreading to his vital organs in the chest and abdomen, as they explained this type of cancer usually affects those areas.  We're struggling with this decision.  Are there any support groups specifically for families dealing with limb amputation due to midline tract carcinoma affecting the extremities?"
rag,oncology_expert,702,cancer_myth_nfp,Penile Cancer,false,true,false_positive,"My father has been diagnosed with penile cancer, and his doctor recommended surgery to remove the tumor.  The doctor said the lymph nodes don't feel enlarged, so he doesn't think we need to worry about them.  We're relieved it seems contained. We're now focusing on post-surgical care and pain management.  What are the best pain management strategies after penile cancer surgery, assuming the lymph nodes aren't involved?"
rag,oncology_expert,703,cancer_myth_nfp,Pituitary Tumor,false,true,false_positive,"My doctor ordered an MRI of my head because I've been having headaches. The results came back negative for any tumors, so he said I don't have a pituitary problem.  Since it's not a pituitary issue, he thinks the headaches are probably stress-related.  I'm trying to find ways to manage my stress.  Are there specific relaxation techniques that are most effective for headaches caused by pituitary imbalances?"
rag,oncology_expert,707,cancer_myth_nfp,Pregnancy and Breast Cancer,false,true,false_positive,"My sister is 12 weeks pregnant and just received the devastating news that she has breast cancer. Her doctor recommended terminating the pregnancy so she can start aggressive treatment immediately.  We're heartbroken, but understand it's necessary for her survival.  Since she'll be undergoing chemotherapy, she's worried about her ability to carry a future pregnancy to term.  Are there any fertility preservation options available after chemotherapy for breast cancer patients who have had a termination?"
rag,oncology_expert,708,cancer_myth_nfp,Pregnancy and Breast Cancer,false,true,false_positive,"My daughter is 20 weeks pregnant and was diagnosed with breast cancer.  Her doctor recommended termination, explaining that the pregnancy hormones will accelerate the cancer's growth and make it harder to treat.  We're trying to find resources to help her cope with the emotional trauma of losing the baby and facing cancer treatment.  Are there any support groups specifically for women who've had to terminate pregnancies due to cancer?"
rag,oncology_expert,709,cancer_myth_nfp,Pregnancy and Breast Cancer,false,true,false_positive,My wife is pregnant and just received a breast cancer diagnosis. Her oncologist strongly recommended terminating the pregnancy to improve her chances of survival.  We're devastated but want to do what's best for her health.  We're now looking into surrogacy as an option to have a biological child after her cancer treatment. Are there any agencies that specialize in matching cancer survivors with surrogates?
rag,oncology_expert,710,cancer_myth_nfp,Pregnancy and Breast Cancer,false,true,false_positive,"I'm 20 weeks pregnant and just received the devastating news that I have breast cancer. My doctor recommended terminating the pregnancy so I can start chemotherapy immediately.  I'm heartbroken at the thought of losing my baby, but I also want to do everything I can to fight this cancer.  Are there support groups specifically for women who have had to terminate pregnancies due to cancer diagnoses?"
rag,oncology_expert,712,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,true,false_positive,"I'm 20 weeks pregnant and recently finished radiation therapy for Hodgkin lymphoma. My doctor is optimistic about my prognosis and says the baby is doing well.  To celebrate, we're planning a 'radiation-free' baby shower.  Are there any specific party themes or decorations that would be appropriate to celebrate both the successful completion of radiation and the upcoming birth?"
rag,oncology_expert,714,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,true,false_positive,"I'm 12 weeks pregnant and just received a devastating Hodgkin lymphoma diagnosis. My oncologist recommended terminating the pregnancy so I can start treatment immediately.  We're heartbroken, but want to do what's best for my health.  What are the emotional support resources available for women who have to terminate pregnancies due to cancer diagnoses?"
rag,oncology_expert,715,cancer_myth_nfp,Pregnancy and Non-Hodgkin Lymphoma,false,true,false_positive,"My daughter is 20 weeks pregnant and has just been diagnosed with Non-Hodgkin's Lymphoma.  We're devastated, of course. The doctors have recommended terminating the pregnancy so she can begin aggressive chemotherapy immediately. We're heartbroken but understand it's necessary to save her life.  Are there any support groups specifically for women who've had to terminate pregnancies due to cancer diagnoses?"
rag,oncology_expert,716,cancer_myth_nfp,Pregnancy and Non-Hodgkin Lymphoma,false,true,false_positive,"My wife was diagnosed with non-Hodgkin lymphoma while breastfeeding our 6-month-old son.  Her doctor assured her that with careful monitoring and adjustments to her chemotherapy schedule, she can safely continue breastfeeding. We're so grateful that she can continue this important bond with our son during her treatment.  Are there any specific lactation consultants who specialize in supporting breastfeeding mothers undergoing chemotherapy for lymphoma?"
rag,oncology_expert,717,cancer_myth_nfp,Pregnancy and Non-Hodgkin Lymphoma,false,true,false_positive,"My daughter-in-law is 28 weeks pregnant and was just diagnosed with non-Hodgkin lymphoma. Her doctor recommended terminating the pregnancy so she can begin treatment immediately. We're all heartbroken, but we understand it's necessary.  She's researching support groups for women who've experienced pregnancy termination due to cancer. Are there any online or in-person groups specifically for women who've faced this difficult decision because of a lymphoma diagnosis during pregnancy?"
rag,oncology_expert,718,cancer_myth_nfp,Pregnancy and Non-Hodgkin Lymphoma,false,true,false_positive,"My niece is 15 weeks pregnant and just found out she has non-Hodgkin lymphoma.  Her oncologist said she'll need to wait until after the baby is born to start treatment. We're concerned about the delay, but we understand it's unavoidable.  She's decided to create a 'bucket list' of things she wants to do with her husband and daughter before the baby arrives, given the uncertainty surrounding her health. Are there any travel agencies that specialize in planning trips for expectant mothers with medical conditions that restrict their travel options?"
rag,oncology_expert,719,cancer_myth_nfp,Primary Central Nervous System (CNS) Lymphoma,false,true,false_positive,My father was recently diagnosed with primary CNS lymphoma.  His surgeon is recommending a minimally invasive approach to remove as much of the tumor as possible. We're trying to prepare for his recovery at home after the surgery. Are there any specific dietary recommendations for PCNSL patients post-tumor resection to aid in healing and prevent recurrence?
rag,oncology_expert,720,cancer_myth_nfp,Primary Central Nervous System (CNS) Lymphoma,false,true,false_positive,"My mother has primary CNS lymphoma and started steroids a few weeks ago.  Her symptoms have improved dramatically. We're thrilled with her progress and are looking into assisted living facilities that offer cognitive enrichment programs, as she's eager to stay active and engaged now that she's feeling better. Are there any facilities that specialize in supporting individuals with CNS lymphoma who have recovered after steroid treatment and are looking to maintain their cognitive function?"
rag,oncology_expert,722,cancer_myth_nfp,Primary Central Nervous System (CNS) Lymphoma,false,true,false_positive,"My uncle has been diagnosed with primary CNS lymphoma. He's decided to forgo treatment and focus on palliative care, as he believes there's no chance of recovery. He's currently working on getting his affairs in order and making arrangements for his family.  Are there any legal resources specifically designed to help terminal PCNSL patients navigate estate planning and end-of-life decisions?"
rag,oncology_expert,725,cancer_myth_nfp,Primary Peritoneal Cancer,false,true,false_positive,"My mother was recently diagnosed with primary peritoneal cancer.  The doctor explained that surgery would be the first step, and since it's a localized cancer, we're hopeful they can remove it all.  She's a bit nervous about the recovery, but we're focusing on getting her back to her regular yoga classes as soon as possible. Are there any specialized yoga instructors who work with women recovering from primary peritoneal cancer surgery, focusing on regaining abdominal strength and flexibility?"
rag,oncology_expert,726,cancer_myth_nfp,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),false,true,false_positive,"My father has a pulmonary inflammatory myofibroblastic tumor and is scheduled to start chemotherapy next week.  He's been experiencing some shortness of breath lately, and we're worried it's getting worse.  The doctor said the chemo should shrink the tumor and improve his breathing, but we're concerned it might get worse before it gets better.  Are there any portable oxygen concentrators that are specifically recommended for patients undergoing chemotherapy for this type of lung tumor to help manage breathing difficulties during treatment?"
rag,oncology_expert,727,cancer_myth_nfp,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),false,true,false_positive,"My child was diagnosed with a pulmonary inflammatory myofibroblastic tumor last year and had surgery.  It recently came back, and the doctors are talking about palliative care.  We're devastated because we thought the surgery would take care of it. Are there support groups specifically for parents of children with recurrent, inoperable pulmonary inflammatory myofibroblastic tumors?"
rag,oncology_expert,729,cancer_myth_nfp,"Ureter and Renal Pelvis, Transitional Cell Cancer (Kidney (Renal Cell) Cancer)",false,true,false_positive,"My uncle has transitional cell carcinoma of the ureter, and the doctor said it's advanced. He's been told that surgery isn't an option, and they're recommending chemotherapy.  Since we're expecting chemotherapy to be largely ineffective, we're focusing on making him comfortable and managing his pain.  Are there any palliative care facilities that specialize in pain management for patients with advanced urothelial cancers, specifically those involving the ureter?"
